,Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,Elite%,review_id,1_weight,2_weight,3_weight,4_weight,5_weight,6_weight,7_weight,8_weight,fpl_id,Value,real_id,team,Missing
529,D,529,N.Aguerd,4.5,4.5,West Ham,58.8,1.148,60.6,1.0579999999999998,61.2,0.7440000000000001,61.8,1.124,64.2,1.176,64.8,1.272,63.6,1.78,63.6,3.2641923374999995,0.0,529,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,529.0,4.5,529,0,0.0
530,M,530,Souček,5.0,5.0,West Ham,75.0,2.7059999999999995,70.2,2.3320000000000003,69.0,2.02,69.6,2.378,69.0,2.4339999999999997,68.4,2.35,67.8,2.9579999999999997,70.2,5.965072800000001,0.02,530,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,530.0,5.0,530,0,0.0
531,M,531,Ward-Prowse,6.5,6.5,West Ham,71.6,3.21,66.8,2.698,66.2,2.386,65.6,2.7539999999999996,66.8,2.904,66.8,2.7879999999999994,66.8,3.642,66.8,6.8913991,0.02,531,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,531.0,6.5,531,0,0.0
532,D,532,Zouma,4.5,4.5,West Ham,81.0,2.13,81.0,1.852,79.2,1.2,77.4,1.754,76.8,1.7280000000000002,75.0,1.7380000000000002,75.6,2.56,75.6,4.651599350000001,0.01,532,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,532.0,4.5,532,0,0.0
533,D,533,Aït-Nouri,4.5,4.5,Wolves,83.4,1.45,81.6,2.512,80.4,2.972,78.0,2.612,75.6,1.996,76.2,2.014,74.4,2.362,75.0,5.6032589250000004,0.03,533,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,533.0,4.5,533,0,0.0
534,M,534,B.Traore,5.0,5.0,Wolves,15.0,0.55,18.0,0.67,20.0,0.75,20.0,0.76,21.0,0.76,22.0,0.8,22.0,0.8,24.0,3.4068395625000005,0.0,534,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,534,0,0.0
535,M,535,Bellegarde,5.0,5.0,Wolves,24.0,0.79,25.8,1.07,25.8,1.058,26.4,1.12,27.0,1.046,27.6,1.0539999999999998,28.2,1.104,28.2,2.9929026,0.0,535,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,535.0,5.0,535,0,0.0
536,G,536,Bentley,4.0,4.0,Wolves,2.0,0.05,2.0,0.09,4.0,0.16,3.0,0.11999999999999998,4.0,0.13,3.0,0.1,4.0,0.14,3.0,0.4980220625,0.01,536,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,536,0,0.0
537,M,537,Chiquinho,4.5,4.5,Wolves,0.0,0.0,1.0,0.09,1.0,0.1,1.0,0.11,2.0,0.16,2.0,0.11999999999999998,1.0,0.11999999999999998,2.0,0.58536225,0.0,537,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,537,0,0.0
538,M,538,Chirewa,4.5,4.5,Wolves,1.0,0.08,2.0,0.15,2.0,0.14,3.0,0.21,3.0,0.21,3.0,0.2,4.0,0.25,3.0,0.9497116875,0.0,538,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,538,0,0.0
539,F,539,Chiwome,4.5,4.5,Wolves,4.0,0.22,4.0,0.26,4.0,0.25,5.0,0.3,6.0,0.34,7.0,0.37,6.0,0.35,6.0,1.3056969375,0.0,539,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,539,0,0.0
540,M,540,Cundle,4.5,4.5,Wolves,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0.11,3.0,0.21,3.0,0.2,3.0,0.23,4.0,0.9702041874999998,0.0,540,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,540,0,0.0
541,F,541,Cunha,6.5,6.5,Wolves,79.0,2.654,77.2,3.616,76.6,3.5320000000000005,75.4,3.636,74.8,3.2039999999999997,73.6,3.1459999999999995,73.0,3.2939999999999996,74.2,8.582608950000001,0.03,541,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,541.0,6.5,541,0,0.0
542,D,542,Dawson,4.5,4.5,Wolves,64.2,0.73,63.6,1.062,65.4,1.396,65.4,1.218,64.2,0.9640000000000001,66.0,0.9599999999999999,64.8,1.2080000000000002,65.4,3.2523211250000004,0.0,542,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,542.0,4.5,542,0,0.0
543,D,543,Doherty,4.5,4.5,Wolves,81.6,1.3980000000000001,79.2,2.262,78.0,2.678,49.8,1.048,51.6,0.95,51.6,0.9680000000000001,51.6,1.1,51.0,2.6140500374999993,0.0,543,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,543.0,4.5,543,0,0.0
544,M,544,Doyle,5.0,5.0,Wolves,16.0,0.65,16.0,0.76,18.0,0.84,17.0,0.82,17.0,0.7900000000000001,18.0,0.8,18.0,0.85,18.0,3.1974414374999998,0.0,544,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,544,0,0.0
545,F,545,Fábio Silva,5.0,5.0,Wolves,3.0,0.14800000000000002,3.0,0.18799999999999997,4.2,0.24400000000000002,4.8,0.272,5.4,0.292,4.2,0.24600000000000002,4.8,0.262,4.8,0.9882501875000002,0.0,545,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,545.0,5.0,545,0,0.0
546,F,546,Fraser,4.5,4.5,Wolves,3.0,0.2,3.0,0.23,4.0,0.28,5.0,0.3,6.0,0.33,6.0,0.33,6.0,0.34,6.0,1.3175284374999998,0.05,546,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,546,0,0.0
547,M,547,Gonzalez,4.5,4.5,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,547,0,0.0
548,M,548,Guedes,5.5,5.5,Wolves,5.0,0.32,6.0,0.41,7.0,0.43,8.0,0.49,7.0,0.44,9.0,0.5,9.0,0.53,9.0,2.03960575,0.0,548,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,548,0,0.0
549,D,549,H.Bueno,4.5,4.5,Wolves,18.0,0.4799999999999999,21.0,0.77,21.0,0.85,14.0,0.53,14.0,0.49,15.0,0.52,18.0,0.66,16.0,2.2850451250000003,0.0,549,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,549,0,0.0
550,M,550,Hee Chan,6.5,6.5,Wolves,78.6,2.82,77.4,3.826,75.0,3.7039999999999997,73.8,3.7840000000000003,73.8,3.35,73.2,3.342,73.2,3.4739999999999998,72.6,8.663608587499999,0.01,550,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,550.0,6.5,550,0,0.0
551,M,551,Hodge,4.5,4.5,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,551,0,0.0
552,D,552,Hoever,4.0,4.0,Wolves,45.6,0.368,48.0,0.66,50.4,0.888,40.8,0.28800000000000003,41.4,0.29400000000000004,42.0,0.304,42.6,0.36,43.8,1.0454582625,0.0,552,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,552.0,4.0,552,0,0.0
553,M,553,J.Gomes,5.0,5.0,Wolves,86.0,1.8219999999999998,83.6,2.2940000000000005,83.0,2.2700000000000005,81.2,2.278,80.6,2.06,80.0,2.04,79.4,2.12,78.2,5.399557724999999,0.0,553,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,553.0,5.0,553,0,0.0
554,G,554,José Sá,4.5,4.5,Wolves,92.4,3.0639999999999996,91.8,3.2280000000000006,90.6,3.488,91.2,3.27,90.6,3.092,91.2,3.0660000000000003,90.6,3.2320000000000007,90.6,8.2981399,0.03,554,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,554.0,4.5,554,0,0.0
555,F,555,Kalajdžić,5.0,5.0,Wolves,0.0,0.0,1.8,0.144,3.0,0.222,2.4,0.18,3.0,0.198,3.6,0.228,3.6,0.24,3.0,0.8604892125000001,0.0,555,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,555.0,5.0,555,0,0.0
556,G,556,King,4.0,4.0,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,556,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,556,0,0.0
557,M,557,Mario Jr.,5.0,5.0,Wolves,85.2,1.96,84.6,2.5380000000000003,82.8,2.488,82.8,2.5620000000000003,82.2,2.3,82.2,2.312,81.6,2.382,79.8,5.870420537499999,0.0,557,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,557.0,5.0,557,0,0.0
558,D,558,Mosquera,4.0,4.0,Wolves,61.8,0.7979999999999999,64.2,1.4520000000000002,64.2,1.7819999999999998,64.2,1.548,66.0,1.266,64.8,1.244,65.4,1.554,66.0,3.6716894999999994,0.0,558,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,558.0,4.0,558,0,0.0
559,D,559,N.Semedo,4.5,4.5,Wolves,36.0,0.0,36.0,0.044000000000000004,36.0,0.064,84.0,2.21,84.0,1.7619999999999998,84.0,1.7519999999999998,82.8,2.08,84.0,5.478682812499999,0.0,559,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,559.0,4.5,559,0,0.0
560,M,560,Neto,6.5,6.5,Wolves,21.024,0.7880000000000001,20.424,1.028,20.424,1.31,22.224,1.33,21.024,1.244,21.024,1.29,22.224,1.37,21.024,3.2098662874999997,0.01,560,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,560.0,6.5,560,0,0.0
561,D,561,Pedro Lima,4.0,4.0,Wolves,36.0,0.09200000000000001,36.0,0.16399999999999998,36.0,0.168,36.0,0.14800000000000002,36.0,0.1,36.0,0.10800000000000001,36.0,0.14800000000000002,36.0,0.08,0.01,561,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,561.0,4.0,561,0,0.0
562,M,562,Podence,5.5,5.5,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,562,0,0.0
563,M,563,R.Gomes,5.5,5.5,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,563,0,0.0
564,D,564,S.Bueno,4.5,4.5,Wolves,83.4,1.0839999999999999,81.6,1.8619999999999999,81.6,2.256,79.8,1.9580000000000002,78.6,1.506,79.2,1.528,78.0,1.804,79.2,4.643549074999999,0.0,564,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,564.0,4.5,564,0,0.0
565,M,565,Sarabia,5.5,5.5,Wolves,47.8,1.8539999999999999,47.2,2.4619999999999997,47.8,2.432,46.0,2.45,46.0,2.212,45.4,2.17,46.0,2.294,46.0,5.8605165,0.0,565,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,565.0,5.5,565,0,0.0
566,F,566,Strand Larsen,5.5,5.5,Wolves,39.0,1.412,39.6,1.8840000000000001,39.6,1.868,39.6,1.942,39.6,1.76,39.6,1.736,40.2,1.838,39.6,4.805501337499999,0.0,566,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,566.0,5.5,566,0,0.0
567,D,567,Toti,4.5,4.5,Wolves,90.0,1.194,88.2,2.204,87.0,2.648,85.8,2.344,84.6,1.784,84.6,1.774,84.0,2.182,84.0,5.258965862499999,0.0,567,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,567.0,4.5,567,0,0.0
568,G,568,Muric,4.5,4.5,Ipswich,91.8,2.968,91.2,3.056,91.2,3.2340000000000004,90.6,3.032,89.4,3.178,90.6,3.05,89.4,2.968,88.2,8.1535253125,0.01,568,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,568.0,4.5,568,0,0.0
569,M,569,Jaden,5.5,5.5,Aston Villa,14.0,0.696,13.4,0.58,15.2,0.846,15.8,0.8919999999999999,15.2,0.8640000000000001,15.2,0.8719999999999999,15.8,0.826,15.8,2.2181152500000003,0.0,569,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,569.0,5.5,569,0,0.0
570,M,570,A.Fatawu,5.5,5.5,Leicester,71.0,2.906,69.8,2.81,68.0,2.946,68.0,2.6260000000000003,68.0,3.06,68.0,2.086,69.2,3.2060000000000004,68.6,7.6670817499999995,0.01,570,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,570.0,5.5,570,0,0.0
571,M,571,Sávio,6.5,6.5,Man City,26.4,1.422,26.4,2.024,25.2,1.4880000000000002,25.8,1.7380000000000002,25.2,1.296,26.4,1.486,25.8,1.804,26.4,5.1250812125,0.01,571,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,571.0,6.5,571,0,0.0
572,D,572,Yoro,4.5,4.5,Man Utd,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.048,36.0,0.064,36.0,0.132,36.0,0.17600000000000002,36.0,0.336,0.01,572,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,572.0,4.5,572,0,0.0
573,D,573,Milenković,4.5,4.5,Nott'm Forest,36.0,0.27599999999999997,36.0,0.292,36.0,0.27599999999999997,36.0,0.132,36.0,0.18400000000000002,36.0,0.3,36.0,0.18799999999999997,36.0,0.2964,0.0,573,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,573.0,4.5,573,0,0.0
574,D,574,Pivas,4.0,4.0,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,574,0,0.0
575,D,575,Wiley,4.0,4.0,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,575,0,0.0
576,M,576,Irving,5.0,5.0,West Ham,19.0,0.81,13.0,0.58,13.0,0.5400000000000001,15.0,0.63,16.0,0.68,17.0,0.7099999999999999,17.0,0.81,16.0,2.662181875,0.0,576,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,576,0,0.0
577,M,577,Lindstrøm,5.5,5.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,577,0,0.0
578,D,578,Calafiori,6.0,6.0,Arsenal,51.0,1.4140000000000001,55.8,1.558,60.6,2.302,63.0,1.87,62.4,1.32,63.6,2.948,64.8,2.946,64.8,5.703582474999999,0.02,578,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,578.0,6.0,578,0,0.0
579,D,579,Sessegnon,4.5,4.5,Fulham,45.6,0.46799999999999997,46.8,0.8340000000000001,49.2,0.9,49.2,0.9,49.8,0.8859999999999999,49.2,0.9039999999999999,51.0,0.446,49.8,2.452806375,0.0,579,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,579.0,4.5,579,0,0.0
580,D,580,Huijsen,4.5,4.5,Bournemouth,36.0,0.032,36.0,0.032,36.0,0.024,36.0,0.024,36.0,0.016,36.0,0.04,36.0,0.048,36.0,0.024,0.0,580,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,580.0,4.5,580,0,0.0
581,G,581,Jørgensen,4.5,4.5,Chelsea,48.0,1.5800000000000003,46.0,1.79,46.0,1.78,43.0,1.6,47.0,1.74,46.0,1.81,45.0,1.91,44.0,6.059144999999999,0.0,581,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,581,0,0.0
582,D,582,O'Brien,5.0,5.0,Everton,42.0,1.1340000000000001,43.2,0.6080000000000001,44.4,0.8160000000000001,45.6,0.608,47.4,0.8819999999999999,48.6,0.9480000000000001,48.0,0.8140000000000001,49.2,2.318471125,0.0,582,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,582.0,5.0,582,0,0.0
583,D,583,Townsend,4.0,4.0,Ipswich,43.2,0.344,44.4,0.24600000000000002,45.6,0.61,45.6,0.498,45.0,0.5740000000000001,45.0,0.52,45.6,0.5,46.2,1.5553699125,0.0,583,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,583.0,4.0,583,0,0.0
584,M,584,Brereton Díaz,5.5,5.5,Southampton,75.0,3.266,73.8,4.1579999999999995,72.0,3.364,71.4,3.5460000000000003,70.2,4.474,69.6,3.35,68.4,2.4399999999999995,69.6,9.178993274999998,0.01,584,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,584.0,5.5,584,0,0.0
585,M,585,I.Sarr,6.0,6.0,Crystal Palace,54.4,2.56,52.6,2.8420000000000005,51.4,2.196,51.4,3.1460000000000004,51.4,2.546,49.6,2.2880000000000003,50.2,2.226,49.6,6.4204213375,0.0,585,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,585.0,6.0,585,0,0.0
586,D,586,J.Cuenca,4.5,4.5,Fulham,36.0,0.128,36.0,0.264,37.2,0.30400000000000005,37.2,0.324,37.2,0.304,36.6,0.326,37.2,0.17,37.2,0.49978491249999996,0.0,586,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,586.0,4.5,586,0,0.0
587,M,587,Summerville,6.0,6.0,West Ham,21.4,1.21,22.0,1.1320000000000001,23.8,1.092,25.6,1.358,24.4,1.3239999999999998,26.2,1.3760000000000003,25.6,1.732,26.8,3.9025951374999988,0.01,587,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,587.0,6.0,587,0,0.0
588,M,588,G.Rodríguez,5.0,5.0,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,588,0,0.0
589,F,589,Füllkrug,7.0,7.0,West Ham,63.4,3.736,62.8,3.2579999999999996,61.6,2.822,61.0,3.33,61.0,3.4019999999999997,61.6,3.2779999999999996,60.4,4.268,61.6,8.2460874375,0.01,589,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,589.0,7.0,589,0,0.0
590,F,590,Osula,0.0,0.0,Newcastle,5.0,0.21000000000000002,5.0,0.16,5.0,0.17,5.0,0.16,5.0,0.16,5.0,0.13,5.0,0.16,5.0,0.18,0.0,590,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,590.0,5.0,590,0,0.0
591,D,591,Todibo,0.0,0.0,West Ham,90.0,0.22000000000000003,90.0,0.22000000000000003,90.0,0.15,90.0,0.27,90.0,0.22000000000000003,90.0,0.27,90.0,0.45,90.0,0.21000000000000002,0.0,591,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,591.0,4.5,591,0,0.0
10001,D,10001,Josh Wilson-Esbrand,99.9,99.9,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10001,0,0.0
10006,G,10006,Carl Rushworth,99.9,99.9,Brighton,15.0,0.56,16.0,0.57,11.0,0.38,4.0,0.16,5.0,0.2,5.0,0.16,5.0,0.17,5.0,0.672960125,0.0,10006,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10006,0,0.0
10011,M,10011,Malick Junior Yalcouyé,99.9,99.9,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10011,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10011,0,0.0
10012,F,10012,Abdallah Sima,99.9,99.9,Brighton,4.0,0.33,5.0,0.37,5.0,0.32,4.0,0.35,4.0,0.34,4.0,0.28,4.0,0.29,5.0,1.0850095625,0.0,10012,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10012,0,0.0
10038,G,10038,Will Dennis,99.9,99.9,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10038,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10038,0,0.0
10039,G,10039,Billy Crellin,99.9,99.9,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10039,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10039,0,0.0
10060,D,10060,Janoi Donacien,99.9,99.9,Ipswich,3.0,0.08,4.0,0.07,5.0,0.16,6.0,0.16,7.0,0.21,8.0,0.22,7.0,0.2,6.0,0.7388986874999998,0.0,10060,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10060,0,0.0
10064,M,10064,Máximo Perrone,99.9,99.9,Man City,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0.11999999999999998,2.0,0.13,2.0,0.16,2.0,0.5539598124999999,0.0,10064,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10064,0,0.0
10065,D,10065,Issa Kaboré,99.9,99.9,Man City,8.0,0.3,6.0,0.34,3.0,0.14,4.0,0.21,4.0,0.17,5.0,0.23,5.0,0.26,5.0,1.028390625,0.0,10065,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10065,0,0.0
10067,F,10067,Diego Moreira,99.9,99.9,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10067,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10067,0,0.0
10068,G,10068,Mark Gillespie,99.9,99.9,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10068,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10068,0,0.0
10069,D,10069,Harrison Ashby,99.9,99.9,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10069,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10069,0,0.0
10070,D,10070,Ed Turns,99.9,99.9,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10070,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10070,0,0.0
10071,M,10071,Yasin Ayari,99.9,99.9,Brighton,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,1.0,0.11,1.0,0.09,2.0,0.11999999999999998,2.0,0.4885408749999999,0.0,10071,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10071,0,0.0
10073,M,10073,Andrew Moran,99.9,99.9,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10073,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10073,0,0.0
10075,M,10075,Jensen Weir,99.9,99.9,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10075,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10075,0,0.0
10076,G,10076,Matthew Cox,99.9,99.9,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10076,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10076,0,0.0
10077,M,10077,Paris Maghoma,99.9,99.9,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.07,2.0,0.09,2.0,0.11,2.0,0.4439758749999999,0.0,10077,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10077,0,0.0
10079,M,10079,Ryan Trevitt,99.9,99.9,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10079,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10079,0,0.0
10080,M,10080,Jonjo Shelvey,99.9,99.9,Nott'm Forest,3.0,0.15,4.0,0.2,6.0,0.29,6.0,0.26,7.0,0.32,8.0,0.35,8.0,0.32,10.0,1.5340963124999996,0.0,10080,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10080,0,0.0
10081,F,10081,Willian,99.9,99.9,Fulham,34.0,1.69,37.0,2.4,35.0,1.99,38.0,2.26,37.0,2.03,38.0,2.06,39.0,1.65,38.0,7.614509937499999,0.0,10081,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10081,0,0.0
10083,M,10083,Daniel Gore,99.9,99.9,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10083,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10083,0,0.0
10086,M,10086,Chem Campbell,99.9,99.9,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10086,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10086,0,0.0
10087,M,10087,Gavin Kilkenny,99.9,99.9,Bournemouth,0.0,0.0,1.0,0.08,2.0,0.11,2.0,0.11999999999999998,2.0,0.11,2.0,0.17,3.0,0.17,3.0,0.46732999999999997,0.0,10087,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10087,0,0.0
10088,G,10088,Harry Tyrer,99.9,99.9,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10088,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10088,0,0.0
10093,G,10093,Vitezslav Jaros,99.9,99.9,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10093,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,10093,0,0.0
